S.NO,deviceID,Temp,aX,aY,aZ,accSrt,gX,gY,gZ,mX,mY,mZ,horiDir,cdate,Movement,Chewing,Heat
108114,I1002,30.5,0.63,0.73,-0.04,0.97,30.15,30.27,-7.32,27.4,120.73,33.19,12.79,10-03-2022 15:59,Standing,No Movement of Jaw,No
108115,I1002,30.5,0.55,0.79,-0.06,0.96,-9.95,-5.07,6.04,27.4,115.95,32.05,13.3,10-03-2022 15:59,Standing,No Movement of Jaw,No
108116,I1002,30.5,0.62,0.86,0.11,1.07,11.6,15.87,-2.14,52.42,100.41,44.64,27.57,10-03-2022 15:59,Standing,No Movement of Jaw,No
108117,I1002,30.5,0.51,0.85,0.03,0.99,8.18,44.74,37.11,67.91,60.96,29.76,48.09,10-03-2022 15:59,Standing,No Movement of Jaw,No
108118,I1002,30.5,0.52,0.85,0.05,1,1.77,-21.36,-14.95,56,57.38,10.3,44.3,10-03-2022 15:59,Standing,No Movement of Jaw,No
108119,I1002,30.5,0.54,0.76,0.08,0.94,-7.93,25.21,-11.78,54.8,46.62,-19.46,49.62,10-03-2022 15:59,Standing,No Movement of Jaw,No
108182,I1002,36,0.64,0.89,-0.05,1.1,0.55,-0.85,-1.83,59.57,135.07,51.5,23.8,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108183,I1002,36,0.55,0.84,0,1,-18.8,-14.1,4.46,67.91,121.92,32.05,29.12,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108184,I1002,36,0.51,0.72,-0.1,0.89,-12.15,13.12,-16.72,52.42,131.48,38.91,21.74,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108185,I1002,36,0.45,0.79,-0.1,0.92,-14.71,-4.27,-7.02,42.89,136.27,30.9,17.47,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108186,I1002,36,0.61,0.75,-0.11,0.97,3.3,1.1,-5.92,47.66,135.07,24.04,19.43,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108187,I1002,36,0.43,0.84,-0.21,0.96,17.46,14.89,-0.43,46.46,135.07,21.75,18.98,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108188,I1002,36,0.51,0.82,-0.08,0.97,12.39,-1.04,13,45.27,137.46,19.46,18.23,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108189,I1002,36,0.53,0.79,-0.13,0.96,1.89,10.62,-1.77,54.8,141.05,22.89,21.23,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108190,I1002,36,0.59,0.79,-0.02,0.99,19.29,21.79,-18.49,63.14,137.46,26.32,24.67,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108191,I1002,36,0.51,0.85,-0.01,0.99,-12.33,27.59,-15.38,66.72,123.12,37.77,28.45,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108192,I1002,36,0.56,0.79,-0.1,0.98,34.55,-9.89,-34.18,83.4,99.21,37.77,40.05,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108193,I1002,36,0.5,0.84,-0.15,0.99,-19.59,-29.72,5.49,58.38,102.8,41.2,29.59,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108194,I1002,36,0.53,0.87,0.04,1.02,-14.16,-13.49,11.96,75.06,111.16,30.9,34.03,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108195,I1002,36,0.43,0.82,0.03,0.92,19.9,8.97,-10.8,79.82,102.8,20.6,37.83,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108196,I1002,36,0.4,0.91,-0.03,1,-46.02,-83.37,17.52,81.02,103.99,21.75,37.92,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108197,I1002,36,0.45,0.79,0.06,0.91,-12.33,8.12,0.92,52.42,130.29,24.04,21.92,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108198,I1002,36,0.45,0.75,0,0.88,24.72,18.68,0.24,64.34,131.48,19.46,26.07,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108199,I1002,36,0.54,0.8,-0.07,0.97,-18.49,-19.71,-1.53,60.76,132.68,24.04,24.61,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108200,I1002,36,0.6,0.87,-0.01,1.05,-3.48,-7.93,-0.49,66.72,127.9,16.02,27.55,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108201,I1002,36,0.59,0.85,-0.07,1.04,10.8,-3.78,-0.73,60.76,124.31,25.18,26.05,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108202,I1002,36,0.4,0.17,-0.02,0.43,15.08,-109.19,-26.98,-5.96,126.7,35.48,-2.69,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108203,I1002,36,0.71,0.64,-0.16,0.97,-1.59,9.16,10.01,-7.15,153,56.08,-2.68,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108204,I1002,36,0.63,0.8,-0.01,1.02,44.98,1.4,5.74,-11.91,157.78,122.46,-4.32,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108205,I1002,36,0.74,0.65,-0.06,0.99,-3.85,3.05,-0.61,-8.34,182.88,51.5,-2.61,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108206,I1002,36,0.67,0.56,0.2,0.9,-6.04,-30.03,-1.89,-15.49,188.86,27.47,-4.69,10-03-2022 15:47,Standing,Head in the Basket and eating,No
108207,I1002,36,0.79,0.62,-0.06,1,-34.48,13.55,-8.3,-23.83,192.45,19.46,-7.06,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108208,I1002,36,0.8,0.61,0.32,1.05,16.11,1.53,2.14,-1.19,185.27,1.14,-0.37,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108209,I1002,36,0.74,0.76,0.04,1.06,-6.47,-34.3,39.92,-7.15,213.96,6.87,-1.91,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108210,I1002,36,0.7,0.58,0.28,0.95,10.38,42.6,-35.77,13.11,198.42,-16.02,3.78,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108211,I1002,36,0.83,0.69,0.3,1.12,-11.84,-20.94,13.98,28.59,203.2,13.73,8.01,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108212,I1002,36,0.7,0.74,0.2,1.04,-6.96,9.4,0.92,22.64,207.98,-16.02,6.21,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108213,I1002,36,0.69,0.84,0.25,1.11,38.94,28.14,3.05,20.25,210.38,-5.72,5.5,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108214,I1002,36,0.68,0.71,0.24,1.01,0.37,-2.26,0.18,23.83,210.38,-5.72,6.46,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108215,I1002,36,0.58,0.69,0.15,0.91,-10.38,-10.44,-5.68,29.79,215.16,-13.73,7.88,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108216,I1002,36,0.49,0.57,0.11,0.76,29.3,64.64,8.12,7.15,207.98,-16.02,1.97,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108217,I1002,36,0.75,0.64,-0.33,1.04,-87.4,-15.44,-29.79,13.11,182.88,50.36,4.1,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108218,I1002,36,0.55,0.34,-0.4,0.76,15.44,-84.23,8.67,-34.55,150.61,36.63,-12.92,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108219,I1002,36,0.81,0.56,-0.12,0.99,-1.83,-6.41,-4.88,-20.25,181.69,22.89,-6.36,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108220,I1002,36,0.81,0.48,0.26,0.98,28.44,21,-4.03,-30.98,184.08,26.32,-9.55,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108221,I1002,36,0.8,0.56,0.08,0.98,0.92,-2.56,-0.98,-30.98,197.23,17.17,-8.93,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108222,I1002,36,0.87,0.66,0.1,1.1,-42.54,7.08,6.1,-29.79,200.81,2.29,-8.44,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108223,I1002,36,0.82,0.63,0.21,1.05,10.38,10.5,-2.44,-7.15,206.79,-27.47,-1.98,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108224,I1002,36,0.77,0.58,0.14,0.97,7.45,-3.05,-3.85,-2.38,206.79,-27.47,-0.66,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108225,I1002,36,0.7,0.41,0.02,0.81,-9.95,-8.48,2.14,-25.02,187.66,0,-7.59,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108226,I1002,36,0.61,0.88,0.22,1.09,0.49,7.93,39.79,2.38,205.59,-26.32,0.66,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108227,I1002,36,0.63,0.73,0.13,0.98,6.23,-15.32,10.56,25.02,207.98,-25.18,6.86,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108228,I1002,36,0.86,0.82,0.29,1.22,0.55,46.75,-3.85,58.38,169.73,1.14,18.98,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108229,I1002,36,0.67,0.91,0.22,1.15,-12.57,-40.28,-5.43,84.59,156.59,40.06,28.38,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108230,I1002,36,0.61,0.78,0.21,1.01,-10.99,19.53,-14.04,46.46,163.76,12.59,15.84,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108231,I1002,36,0.5,0.91,0.25,1.07,4.27,6.77,-1.95,82.21,168.54,46.93,26,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108232,I1002,36,0.5,0.63,-0.02,0.8,0.79,57.62,11.35,91.74,125.51,33.19,36.16,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108233,I1002,36,0.43,0.78,0.19,0.91,-26.25,-42.79,-10.19,98.89,132.68,61.8,36.7,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108234,I1002,36,0.51,0.92,-0.09,1.05,46.69,-8.61,-10.19,84.59,101.6,54.94,39.78,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108235,I1002,36,0.5,0.81,0.02,0.96,-0.85,-12.51,3.91,65.53,150.61,24.04,23.51,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108236,I1002,36,0.45,0.93,0.02,1.03,5.25,17.21,11.41,75.06,135.07,29.76,29.06,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108237,I1002,36,0.42,0.97,-0.01,1.05,14.04,-14.16,5.25,77.44,133.88,19.46,30.05,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108238,I1002,36,0.51,0.82,-0.01,0.97,19.84,-8.79,20.26,64.34,136.27,24.04,25.27,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108239,I1002,36,0.59,0.7,-0.03,0.92,-13.18,7.75,-14.65,67.91,139.85,32.05,25.9,10-03-2022 15:48,Standing,Head in the Basket and eating,No
108303,I1002,37,0.6,0.95,0.03,1.12,32.29,116.15,-16.05,53.61,100.41,-30.9,28.1,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108304,I1002,37,0.46,0.91,-0.15,1.03,4.88,-25.82,-53.28,67.91,72.91,-32.05,42.96,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108305,I1002,37,0.53,0.92,0.07,1.06,-5.43,36.87,34.3,70.29,98.02,-28.61,35.65,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108306,I1002,37,0.56,0.87,0.15,1.04,-14.4,53.59,28.69,67.91,106.38,-38.91,32.55,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108307,I1002,37,0.38,0.94,0.06,1.02,-7.26,-70.8,-7.81,64.34,99.21,-40.06,32.96,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108308,I1002,37,0.5,0.7,0.04,0.87,-14.83,-32.41,7.08,44.08,108.77,0,22.06,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108309,I1002,37,0.42,0.97,-0.1,1.06,10.56,13.85,-3.72,44.08,118.34,0,20.43,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108310,I1002,37,0.38,0.83,0.07,0.91,10.68,-23.01,1.34,65.53,93.23,-21.75,35.1,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108311,I1002,37,0.54,0.69,0.32,0.93,-42.05,12.08,13.67,66.72,100.41,-22.89,33.6,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108312,I1002,37,0.47,0.86,0.01,0.98,-7.45,-2.62,2.81,60.76,109.97,-12.59,28.92,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108313,I1002,37,0.46,0.89,-0.09,1,-4.15,-13.43,3.11,48.85,117.14,2.29,22.64,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108314,I1002,37,0.51,0.96,-0.22,1.11,14.04,1.95,5.49,47.66,117.14,8.01,22.14,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108315,I1002,37,0.52,0.81,0.02,0.96,1.59,6.16,2.75,50.04,119.53,11.45,22.72,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108316,I1002,37,0.46,0.82,0.05,0.94,-9.03,-3.42,-5.74,57.19,115.95,5.72,26.25,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108317,I1002,37,0.57,0.84,0.09,1.02,2.32,-12.88,-2.5,56,119.53,0,25.1,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108318,I1002,37,0.44,0.84,0.09,0.95,-4.46,2.87,-28.5,70.29,98.02,-16.02,35.65,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108319,I1002,37,0.44,0.9,-0.2,1.02,-3.48,19.78,39.79,71.48,96.82,-8.01,36.44,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108320,I1002,37,0.45,0.79,-0.13,0.92,8.61,4.76,17.7,63.14,107.58,-13.73,30.41,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108321,I1002,37,0.43,0.82,0.02,0.93,4.52,2.5,6.16,58.38,114.75,-1.14,26.96,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108322,I1002,37,0.47,0.81,-0.06,0.94,-24.29,-29.97,-18.8,51.23,126.7,2.29,22.02,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108323,I1002,37,0.5,0.82,0.15,0.98,27.22,2.75,-10.8,48.85,129.09,2.29,20.73,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108324,I1002,37,0.55,0.87,0.14,1.03,6.65,37.11,12.76,67.91,119.53,-4.58,29.6,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108325,I1002,37,0.44,0.8,-0.15,0.92,34.73,29.24,8.36,64.34,102.8,-25.18,32.04,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108326,I1002,37,0.34,0.9,0.06,0.97,-11.72,-10.99,-6.04,77.44,87.26,-30.9,41.59,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108327,I1002,37,0.43,0.91,0,1.01,-34.97,-17.4,16.11,75.06,95.63,-16.02,38.13,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108328,I1002,37,0.38,0.95,0.06,1.03,-4.52,-22.64,4.7,73.87,108.77,-3.43,34.18,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108329,I1002,37,0.55,0.68,0.14,0.88,5.49,16.17,-27.28,67.91,115.95,-5.72,30.36,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108330,I1002,37,0.44,0.95,0.07,1.04,-9.03,-5.68,-11.23,65.53,119.53,2.29,28.73,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108331,I1002,37,0.51,0.81,0,0.95,-1.1,4.33,-3.05,60.76,123.12,0,26.27,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108332,I1002,37,0.49,0.87,0.02,1,-3.17,8.61,-11.78,51.23,130.29,4.58,21.47,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108333,I1002,37,0.5,0.84,0.03,0.98,8.67,-2.99,4.52,46.46,131.48,2.29,19.46,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108334,I1002,37,0.55,0.97,0.13,1.12,1.34,7.81,-10.62,52.42,127.9,2.29,22.29,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108335,I1002,37,0.54,0.85,-0.05,1,6.53,-5.49,9.64,48.85,132.68,-4.58,20.21,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108336,I1002,37,0.54,0.84,-0.13,1.01,2.62,-5.13,-5.49,44.08,127.9,4.58,19.02,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108337,I1002,37,0.51,0.86,0.06,1,-4.7,-14.28,11.9,46.46,133.88,-5.72,19.14,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108338,I1002,37,0.48,0.82,-0.07,0.96,10.31,10.01,-5.68,47.66,130.29,-4.58,20.09,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108339,I1002,37,0.41,0.99,0.09,1.07,-5,3.66,-11.78,66.72,126.7,-9.16,27.77,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108340,I1002,37,0.53,0.83,0.08,0.99,-4.27,9.58,5.55,54.8,133.88,-9.16,22.26,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108341,I1002,37,0.46,0.87,0.1,0.99,-11.6,7.69,12.45,54.8,126.7,-24.04,23.39,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108342,I1002,37,0.56,0.83,0.05,1,4.33,-2.08,6.9,41.7,133.88,-8.01,17.3,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108343,I1002,37,0.52,0.84,0.09,0.99,2.2,-8.42,9.58,61.95,125.51,-4.58,26.27,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108344,I1002,37,0.53,0.84,0.08,1,15.01,3.78,9.46,52.42,129.09,-8.01,22.1,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108345,I1002,37,0.51,0.85,-0.09,1,2.26,40.71,0.24,53.61,119.53,-13.73,24.16,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108346,I1002,37,0.57,0.95,0.12,1.11,-28.32,-0.18,-2.2,76.25,111.16,-10.3,34.45,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108347,I1002,37,0.75,0.82,0.06,1.11,-25.82,-13.18,-23.38,67.91,118.34,1.14,29.85,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108348,I1002,37,0.55,0.93,-0.41,1.16,8.48,3.36,-9.7,52.42,130.29,-2.29,21.92,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108349,I1002,37,0.48,0.82,0.31,1,12.7,22.83,-13.92,46.46,130.29,-3.43,19.63,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108350,I1002,37,0.58,0.75,0,0.95,7.93,15.44,-11.17,40.51,133.88,-5.72,16.83,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108351,I1002,37,0.63,0.95,-0.16,1.15,-21.97,-1.46,-3.11,44.08,129.09,-6.87,18.85,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108352,I1002,37,0.5,0.95,-0.02,1.07,5.8,-12.82,8.06,39.32,139.85,-5.72,15.7,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108353,I1002,37,0.53,0.81,0,0.97,56.03,53.96,3.85,47.66,135.07,-10.3,19.43,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108354,I1002,37,0.54,0.81,0.09,0.98,22.28,17.94,-20.26,64.34,114.75,17.17,29.28,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108355,I1002,37,0.56,0.76,0.01,0.94,38.39,57.56,14.59,35.74,105.19,101.86,18.77,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108356,I1002,37,0.54,0.79,-0.03,0.96,3.48,21.67,-34.36,51.23,103.99,-8.01,26.23,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108357,I1002,37,0.3,1.01,0.1,1.06,-10.38,-0.43,1.46,73.87,94.43,-18.31,38.03,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108358,I1002,37,0.49,0.93,0.05,1.05,-47,-9.52,0.61,83.4,88.45,-18.31,43.32,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108359,I1002,37,0.66,0.85,-0.11,1.08,51.45,-32.35,-32.84,78.63,89.65,-20.6,41.25,10-03-2022 15:37,Standing,Head in the Basket and eating,No
108422,I1002,32,0.71,0.84,0.07,1.1,-3.17,-18.55,13.37,66.72,127.9,-4.58,27.55,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108423,I1002,32,0.68,0.67,-0.07,0.96,12.08,3.05,-0.18,45.27,135.07,6.87,18.53,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108424,I1002,32,0.7,0.67,-0.04,0.96,-2.69,6.16,-5.07,39.32,136.27,3.43,16.09,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108425,I1002,32,0.63,0.63,-0.32,0.95,3.3,9.28,4.88,42.89,120.73,9.16,19.56,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108426,I1002,32,0.74,0.66,0.01,0.99,16.78,-17.64,16.97,51.23,130.29,-1.14,21.47,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108427,I1002,32,0.78,0.67,0.09,1.03,-12.27,3.72,-10.8,52.42,138.66,-4.58,20.71,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108428,I1002,32,0.64,0.79,-0.03,1.02,13.55,-10.68,6.84,48.85,133.88,-1.14,20.05,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108429,I1002,32,0.69,0.63,0.04,0.93,22.83,28.08,-24.78,51.23,135.07,3.43,20.77,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108430,I1002,32,0.8,0.58,0.07,0.99,16.11,20.75,-21.06,46.46,133.88,13.73,19.14,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108431,I1002,32,0.68,0.81,0.23,1.08,36.01,16.72,11.23,59.57,132.68,-10.3,24.18,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108432,I1002,32,0.62,0.72,0.25,0.98,-21.61,5.68,-8.79,78.63,124.31,-18.31,32.32,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108433,I1002,32,0.55,0.81,0.13,0.99,23.99,-5.74,41.38,96.5,94.43,-5.72,45.62,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108434,I1002,32,0.67,0.87,0.22,1.12,-14.65,-15.69,13.61,94.12,106.38,-4.58,41.5,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108435,I1002,32,0.56,0.86,-0.07,1.02,16.78,11.17,-18.13,76.25,95.63,9.16,38.57,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108436,I1002,32,0.6,0.85,-0.05,1.04,1.22,1.65,8.3,88.16,95.63,-3.43,42.68,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108437,I1002,32,0.52,0.73,-0.08,0.9,-8.24,0.06,7.63,89.36,89.65,-3.43,44.91,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108438,I1002,32,0.59,0.83,-0.04,1.02,-13.85,-11.96,22.4,78.63,101.6,-2.29,37.74,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108439,I1002,32,0.75,0.51,0.18,0.92,2.01,-5.43,-5.07,83.4,119.53,2.29,34.9,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108440,I1002,32,0.79,0.69,0.38,1.12,-15.44,12.08,11.96,83.4,124.31,2.29,33.86,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108441,I1002,32,0.75,0.66,0.19,1.02,2.81,8.67,2.69,81.02,127.9,3.43,32.35,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108442,I1002,32,0.58,0.7,0.14,0.92,-1.16,8.12,-7.57,77.44,120.73,8.01,32.68,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108443,I1002,32,0.72,0.58,0.2,0.95,0.49,2.2,-16.42,84.59,125.51,5.72,33.98,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108444,I1002,32,0.74,0.57,0.16,0.95,3.05,-21,-2.93,64.34,147.02,13.73,23.63,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108445,I1002,32,0.66,0.85,0.12,1.08,5.74,-2.44,3.48,44.08,157.78,-8.01,15.61,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108446,I1002,32,0.63,0.72,0.08,0.96,6.9,2.2,-18.92,50.04,154.2,-6.87,17.98,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108447,I1002,32,0.7,0.42,0.54,0.98,-2.14,30.27,-18.98,51.23,154.2,1.14,18.38,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108448,I1002,32,0.8,0.5,-0.01,0.94,5.37,-22.64,1.95,66.72,141.05,26.32,25.32,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108449,I1002,32,0.78,0.58,0.13,0.98,-18.62,-1.4,2.5,79.82,142.24,17.17,29.3,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108450,I1002,32,0.77,0.59,0.23,1,21.24,-0.49,0.98,76.25,145.83,14.88,27.6,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108451,I1002,32,0.79,0.56,-0.21,0.99,5.8,27.16,-7.02,50.04,131.48,24.04,20.84,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108452,I1002,32,0.7,0.56,-0.01,0.9,-21.79,17.09,-15.26,61.95,138.66,19.46,24.08,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108453,I1002,32,0.83,0.72,0.07,1.1,0.31,-10.86,1.04,72.68,138.66,16.02,27.66,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108454,I1002,32,0.59,0.49,-0.08,0.77,0.12,12.21,1.71,64.34,142.24,21.75,24.34,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108455,I1002,32,0.81,0.55,0.09,0.98,12.94,-3.78,7.39,65.53,142.24,26.32,24.73,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108456,I1002,32,0.95,0.65,0.18,1.17,20.81,15.63,3.85,75.06,148.22,16.02,26.86,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108457,I1002,32,0.82,0.51,0.19,0.99,-8.06,8.79,0.12,71.48,147.02,18.31,25.93,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108458,I1002,32,0.78,0.71,0.22,1.08,4.27,1.46,0.18,77.44,144.63,18.31,28.17,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108459,I1002,32,0.74,0.56,0.15,0.94,1.34,0.12,-3.66,71.48,147.02,19.46,25.93,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108460,I1002,32,0.79,0.63,0.19,1.02,8.91,-0.67,0.55,69.1,148.22,19.46,25,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108461,I1002,32,0.75,0.6,0.17,0.98,37.66,15.69,0.67,71.48,149.41,18.31,25.57,10-03-2022 15:26,Standing,Head in the Basket and eating,No
108462,I1002,32,0.67,0.45,0.11,0.81,27.34,36.32,-33.45,94.12,133.88,-12.59,35.11,10-03-2022 15:27,Standing,Head in the Basket and eating,No
108463,I1002,32,0.66,0.72,0.13,0.98,0.92,-7.87,-2.44,85.78,80.09,17.17,46.97,10-03-2022 15:27,Standing,Head in the Basket and eating,No
108464,I1002,32,0.69,0.69,0.2,1,1.59,4.09,-10.07,95.31,88.45,-13.73,47.14,10-03-2022 15:27,Standing,Head in the Basket and eating,No
108465,I1002,32,0.66,0.58,0,0.87,-1.4,-13.98,4.03,100.08,89.65,-28.61,48.15,10-03-2022 15:27,Standing,Head in the Basket and eating,No
108466,I1002,32,0.74,0.62,0.12,0.97,-7.69,-8.48,-0.73,97.7,94.43,-27.47,45.97,10-03-2022 15:27,Standing,Head in the Basket and eating,No
108467,I1002,32,0.6,0.89,-0.05,1.08,-48.71,-39.61,17.21,94.12,95.63,-17.17,44.55,10-03-2022 15:27,Standing,Head in the Basket and eating,No
