S.NO,deviceID,Temp,aX,aY,aZ,accSrt,gX,gY,gZ,mX,mY,mZ,horiDir,cdate,Movement,Chewing,Heat
120996,I1003,35,0.75,0.68,0.01,1.01,-2.93,-24.72,8.18,14.25,32.17,39.05,23.89,12-03-2022 14:52,Standing,Head in the Basket and eating,No
120997,I1003,35,0.69,0.68,0.06,0.97,-15.81,-10.99,-1.16,15.44,21.45,41.34,35.75,12-03-2022 14:53,Standing,Head in the Basket and eating,No
120998,I1003,35,0.65,0.56,-0.06,0.86,1.16,0.85,-0.98,27.31,19.06,33.3,55.09,12-03-2022 14:53,Standing,Head in the Basket and eating,No
120999,I1003,35,0.57,0.84,-0.14,1.03,34.06,18.13,-2.75,24.94,9.53,32.16,69.08,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121000,I1003,35,0.76,0.57,-0.04,0.95,15.75,-0.55,0.24,30.88,19.06,14.93,58.31,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121001,I1003,35,0.73,0.62,-0.04,0.96,0.85,9.28,9.4,33.25,15.49,17.23,65.02,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121002,I1003,35,0.86,0.86,-0.08,1.22,26.49,28.93,36.56,28.5,20.25,26.41,54.6,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121003,I1003,35,0.78,0.57,0.04,0.97,-20.32,-27.34,-1.83,36.81,21.45,29.86,59.78,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121004,I1003,35,0.7,0.63,-0.04,0.94,8.12,-6.23,-2.75,33.25,23.83,24.12,54.37,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121005,I1003,35,0.71,0.73,0.12,1.02,25.02,-14.34,-11.72,45.13,39.32,18.38,48.94,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121006,I1003,35,0.62,0.47,-0.04,0.78,-32.35,-0.67,23.99,15.44,45.27,36.75,18.83,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121007,I1003,35,0.89,0.58,-0.07,1.07,21.48,-9.4,-25.09,13.06,25.02,36.75,27.57,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121008,I1003,35,0.72,0.59,-0.03,0.93,22.64,9.16,0.06,36.81,10.72,39.05,73.76,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121009,I1003,35,0.65,0.61,-0.06,0.89,-21.3,3.54,10.68,45.13,5.96,37.9,82.48,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121010,I1003,35,0.55,0.7,-0.07,0.89,11.29,6.04,-3.3,40.38,8.34,32.16,78.33,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121011,I1003,35,0.7,0.75,-0.08,1.03,-18.49,-17.27,12.94,42.75,9.53,27.56,77.43,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121012,I1003,35,0.67,0.79,0.07,1.04,3.54,-3.85,-1.28,57,14.3,57.42,75.92,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121013,I1003,35,0.6,0.77,-0.03,0.98,-3.36,-17.4,-1.04,53.44,2.38,44.79,87.45,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121014,I1003,35,0.68,0.75,-0.12,1.03,4.03,0.98,-4.27,36.81,4.77,50.53,82.62,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121015,I1003,35,0.64,0.75,0.02,0.99,-1.46,-18.49,-6.84,43.94,10.72,47.09,76.29,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121016,I1003,35,0.77,0.76,0.08,1.08,43.33,33.75,10.13,13.06,15.49,45.94,40.14,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121017,I1003,35,0.74,0.77,-0.1,1.07,-31.01,-7.87,9.95,33.25,20.25,45.94,58.65,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121018,I1003,35,0.52,0.73,-0.05,0.9,8.61,5.49,22.46,16.63,5.96,42.49,70.29,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121019,I1003,35,0.73,0.64,0.05,0.97,10.74,13.31,-16.6,53.44,-17.87,52.83,108.49,12-03-2022 14:53,Standing,Head in the Basket and eating,No
121082,I1003,34,-0.12,0.69,0.13,0.71,-62.07,-11.54,-34.36,43.94,-21.45,2.3,116.02,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121083,I1003,34,0.09,1.07,0.02,1.07,-6.53,-26.73,17.4,29.69,41.7,31.01,35.45,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121084,I1003,34,0.1,0.95,-0.01,0.96,5.86,51.27,-3.91,35.63,86.97,10.34,22.27,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121085,I1003,34,0.17,1.04,0.03,1.05,-26.79,-15.75,19.04,46.31,20.25,27.56,66.38,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121086,I1003,34,-0.04,0.86,0.01,0.86,5.07,-12.33,-9.03,49.88,3.57,29.86,85.9,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121087,I1003,34,0.59,0.8,0.1,1,-20.32,-53.1,-33.2,10.69,104.84,29.86,5.82,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121088,I1003,34,0.55,0.79,0.1,0.97,39.61,39,-8.97,2.38,113.18,31.01,1.2,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121089,I1003,34,0.8,0.48,0.1,0.93,12.82,13.49,-9.4,1.19,106.04,32.16,0.64,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121090,I1003,34,0.65,0.74,0.06,0.99,-7.32,-39.12,43.7,32.06,73.87,36.75,23.46,12-03-2022 14:41,Standing,Head in the Basket and eating,No
121091,I1003,34,0.42,0.95,0,1.04,25.76,18.55,11.29,19,102.46,39.05,10.51,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121092,I1003,34,0.57,0.3,0.49,0.81,32.65,-81.85,-31.68,14.25,94.12,48.23,8.61,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121093,I1003,34,-0.11,0.71,0.02,0.72,21.85,3.05,13.92,30.88,63.14,50.53,26.06,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121094,I1003,34,0.49,0.86,0.07,0.99,-17.7,-1.22,-2.62,26.13,73.87,47.09,19.48,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121095,I1003,34,0.53,0.82,0.05,0.98,2.81,-3.36,-7.63,27.31,73.87,47.09,20.29,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121096,I1003,34,0.57,0.8,0.02,0.98,8.67,-1.53,-8.12,21.38,77.44,48.23,15.43,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121097,I1003,34,0.74,0.54,-0.15,0.92,-20.26,42.18,-59.45,-2.38,91.74,52.83,-1.48,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121098,I1003,34,0.57,0.44,0.22,0.76,-28.81,0.49,9.95,-4.75,106.04,53.98,-2.56,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121099,I1003,34,0.69,0.06,-0.06,0.69,-8.3,11.9,-34,-40.38,110.8,41.34,-20.02,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121100,I1003,34,0.81,0.79,0.03,1.14,2.69,-15.14,-15.75,-11.88,115.57,35.6,-5.87,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121101,I1003,34,0.75,0.53,0.04,0.92,38.45,24.84,-9.89,-17.81,116.76,37.9,-8.67,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121102,I1003,34,0.68,0.54,-0.16,0.88,-10.07,-11.11,7.26,-23.75,117.95,42.49,-11.38,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121103,I1003,34,0.76,0.61,-0.02,0.97,14.95,2.93,0.31,-14.25,110.8,43.64,-7.33,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121104,I1003,34,0.65,0.79,-0.01,1.02,11.23,-0.61,-0.24,-9.5,114.38,40.2,-4.75,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121105,I1003,34,0.59,0.71,-0.1,0.92,-16.54,14.47,-5.13,3.56,103.65,44.79,1.97,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121106,I1003,34,0.69,0.82,0.25,1.1,8,1.04,-2.26,10.69,94.12,48.23,6.48,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121107,I1003,34,0.72,0.73,0.02,1.03,44.13,10.44,-4.33,16.63,90.55,45.94,10.4,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121108,I1003,34,0.69,0.67,-0.03,0.96,9.7,24.41,-5.86,33.25,63.14,51.68,27.77,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121109,I1003,34,0.1,0.75,0.05,0.76,-3.97,25.15,29.11,41.56,13.11,39.05,72.5,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121110,I1003,34,-0.08,-0.59,0.96,1.13,75.32,23.5,-8,47.5,-22.64,22.97,115.48,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121111,I1003,34,-0.11,0.78,0.19,0.81,45.35,-15.93,5.92,17.81,-34.55,-4.59,152.73,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121112,I1003,34,0.03,1.04,0.09,1.05,-10.44,-17.15,0.73,26.13,-23.83,-2.3,132.37,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121113,I1003,34,-0.05,0.83,-0.01,0.83,13.85,-17.7,-10.99,20.19,-19.06,13.78,133.36,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121114,I1003,34,0.44,0.71,-0.05,0.83,4.58,-32.9,28.69,26.13,98.89,13.78,14.8,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121115,I1003,34,0.28,0.96,0.1,1.01,-22.34,-46.08,-24.78,40.38,104.84,-6.89,21.06,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121116,I1003,34,0.13,0.77,0.11,0.79,10.19,59.94,13.43,51.06,86.97,-18.38,30.42,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121117,I1003,34,0.15,0.73,0,0.75,32.71,-27.83,7.69,45.13,53.61,-8.04,40.09,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121118,I1003,34,-0.02,1.06,-0.19,1.08,28.5,36.01,49.26,36.81,30.98,0,49.92,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121119,I1003,34,0.24,1,0.05,1.03,-0.18,-25.76,12.63,46.31,50.04,-8.04,42.79,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121120,I1003,34,0.04,0.97,0.12,0.98,-14.1,3.48,-16.42,43.94,27.4,-3.45,58.05,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121121,I1003,34,0.13,1.03,0.09,1.04,13.37,13.31,24.72,46.31,27.4,-4.59,59.39,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121122,I1003,34,0.01,0.96,0.07,0.96,-3.17,-10.56,1.46,42.75,14.3,-1.15,71.51,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121123,I1003,34,0.1,0.93,0.15,0.95,-5.43,-18.07,-31.01,45.13,28.59,-10.34,57.64,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121124,I1003,34,0.23,0.92,0.09,0.95,-8.48,61.34,13.67,51.06,8.34,-47.09,80.72,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121125,I1003,34,0.38,1.22,0.18,1.29,17.64,-64.94,43.46,60.56,19.06,-43.64,72.53,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121126,I1003,34,-0.01,1.15,0.06,1.15,-10.19,-8.12,-31.56,47.5,2.38,-18.38,87.13,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121127,I1003,34,0.62,1.05,0.14,1.23,-68.48,-106.93,-25.21,58.19,41.7,-6.89,54.37,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121128,I1003,34,1.54,1.3,0.17,2.03,-7.26,-64.15,-0.12,53.44,71.48,5.74,36.78,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121129,I1003,34,0.69,0.66,-0.13,0.96,20.63,48.65,-7.81,55.81,63.14,6.89,41.47,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121130,I1003,34,0.87,0.45,-0.3,1.02,0.61,28.99,-1.59,54.63,70.29,3.45,37.85,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121131,I1003,34,0.51,0.53,-0.22,0.76,15.38,73.3,56.64,60.56,52.42,-4.59,49.12,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121132,I1003,34,0.5,0.97,-0.2,1.11,-31.13,-43.15,39.67,71.25,38.13,-53.98,61.85,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121133,I1003,34,0.57,0.77,0.03,0.96,-18.25,13,14.53,70.06,26.21,-35.6,69.49,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121134,I1003,34,0.71,0.53,-0.16,0.9,49.62,0.85,-46.33,70.06,41.7,-34.45,59.24,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121135,I1003,34,0.97,0.52,0,1.1,-98.14,-25.02,-22.22,61.75,69.1,-16.08,41.78,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121136,I1003,34,0.75,0.57,-0.22,0.96,8.24,15.2,19.41,62.94,65.53,-16.08,43.85,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121137,I1003,34,0.6,0.93,-0.01,1.11,-54.69,-5.68,98.02,64.13,61.95,-9.19,45.99,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121138,I1003,34,0.6,0.8,-0.07,1,3.11,38.57,-5.19,77.19,46.46,-19.52,58.95,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121139,I1003,34,0.59,0.66,0.01,0.89,-17.52,-11.66,12.15,77.19,53.61,-29.86,55.22,12-03-2022 14:42,Standing,Head in the Basket and eating,No
121202,I1003,34.5,0.51,0.73,0.05,0.89,-1.65,7.32,4.52,-47.5,77.44,-2.3,-31.52,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121203,I1003,34.5,0.55,0.79,0.13,0.97,8.18,25.45,2.69,-39.19,70.29,2.3,-29.14,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121204,I1003,34.5,0.67,0.74,0.18,1.01,2.81,10.31,-4.33,-39.19,63.14,-1.15,-31.82,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121205,I1003,34.5,0.66,0.73,0.11,0.99,-1.89,-0.18,6.04,-36.81,59.57,-1.15,-31.71,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121206,I1003,34.5,0.61,0.93,0.16,1.13,-5.31,-14.71,7.81,-43.94,64.34,1.15,-34.33,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121207,I1003,34.5,0.68,0.71,0.01,0.99,1.04,-4.33,-4.39,-35.63,57.19,0,-31.92,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121208,I1003,34.5,0.56,0.7,0.12,0.91,-7.81,-4.46,4.88,-40.38,60.76,-4.59,-33.6,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121209,I1003,34.5,0.64,0.76,-0.03,1,12.33,6.59,-4.09,-45.13,65.53,0,-34.55,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121210,I1003,34.5,0.64,0.79,0.1,1.02,7.14,1.4,5.49,-45.13,65.53,-4.59,-34.55,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121211,I1003,34.5,0.63,0.7,0.15,0.95,-3.6,3.72,5.8,-48.69,64.34,1.15,-37.12,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121212,I1003,34.5,0.74,0.47,-0.03,0.88,-49.01,-27.1,-1.65,-71.25,56,18.38,-51.84,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121213,I1003,34.5,0.7,0.71,0.05,1,-24.35,0.49,29.42,-77.19,85.78,-3.45,-41.98,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121214,I1003,34.5,0.79,0.79,0.13,1.13,-15.5,-4.58,13.12,-67.69,73.87,5.74,-42.5,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121215,I1003,34.5,0.71,0.79,0.09,1.07,-24.29,-6.59,2.2,-62.94,72.68,5.74,-40.89,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121216,I1003,34.5,0.75,0.76,0.19,1.08,8.24,14.89,-9.95,-65.31,78.63,-3.45,-39.71,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121217,I1003,34.5,0.78,0.72,0.12,1.07,-22.58,-7.02,2.08,-57,79.82,-1.15,-35.53,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121218,I1003,34.5,0.52,0.67,-0.06,0.85,17.88,27.77,17.46,-54.63,71.48,1.15,-37.39,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121219,I1003,34.5,0.64,0.82,-0.1,1.05,23.86,53.16,5.68,-51.06,67.91,9.19,-36.94,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121220,I1003,34.5,0.57,0.86,0.07,1.03,10.38,7.69,-1.77,-47.5,70.29,-3.45,-34.05,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121221,I1003,34.5,0.52,0.87,0.09,1.02,8.24,9.64,0.98,-47.5,70.29,8.04,-34.05,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121222,I1003,34.5,0.33,0.97,0.12,1.03,13.12,22.58,38.51,-23.75,44.08,14.93,-28.31,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121223,I1003,34.5,0.06,1.06,0.04,1.07,-4.82,16.54,-2.93,-15.44,19.06,9.19,-39,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121224,I1003,34.5,0.05,0.99,0.1,1,8.24,-5,-1.22,-15.44,21.45,8.04,-35.75,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121225,I1003,34.5,0.01,0.96,0.12,0.97,-10.31,-5.86,0.49,-17.81,20.25,5.74,-41.33,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121226,I1003,34.5,-0.02,1.04,0.04,1.04,-7.87,3.05,0.49,-14.25,22.64,5.74,-32.19,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121227,I1003,34.5,0,0.96,0.14,0.97,2.56,-2.2,-6.04,-16.63,20.25,8.04,-39.38,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121228,I1003,34.5,0.09,0.99,0.05,1,5,-14.65,-3.11,-11.88,26.21,-2.3,-24.37,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121229,I1003,34.5,0.34,0.89,0.1,0.96,17.58,3.54,-23.07,-14.25,26.21,-2.3,-28.53,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121230,I1003,34.5,0.51,0.76,-0.07,0.92,-42.3,9.64,-6.84,-29.69,47.66,-8.04,-31.92,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121231,I1003,34.5,0.77,0.53,0.13,0.95,36.07,-62.07,-13.55,-79.56,46.46,4.59,-59.71,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121232,I1003,34.5,0.9,0.6,0.33,1.13,-30.46,-41.87,-57.37,-68.88,81.02,19.52,-40.37,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121233,I1003,34.5,0.56,0.59,-0.06,0.82,35.16,27.16,-6.1,-71.25,84.59,-10.34,-40.11,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121234,I1003,34.5,0.71,0.74,0.05,1.02,-13.55,5.49,0.12,-64.13,77.44,0,-39.63,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121235,I1003,34.5,0.7,0.71,0.11,1,5.07,-4.27,3.05,-58.19,78.63,5.74,-36.5,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121236,I1003,34.5,0.51,0.7,0.14,0.88,5.19,-10.5,-2.69,-45.13,67.91,14.93,-33.6,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121237,I1003,34.5,0.63,0.52,-0.08,0.82,-5.86,35.71,17.46,-47.5,59.57,11.48,-38.57,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121238,I1003,34.5,0.68,0.6,0.12,0.92,14.65,13.43,-6.04,-46.31,54.8,8.04,-40.2,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121239,I1003,34.5,0.6,0.75,0.05,0.96,3.97,-2.75,-9.89,-43.94,53.61,8.04,-39.34,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121240,I1003,34.5,0.6,0.74,0.14,0.96,-8.73,13.37,-5.86,-46.31,61.95,5.74,-36.78,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121241,I1003,34.5,0.6,0.83,0.06,1.02,-1.59,-0.85,4.94,-47.5,58.38,4.59,-39.13,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121242,I1003,34.5,0.59,0.67,-0.02,0.89,-4.39,3.17,-3.48,-47.5,57.19,16.08,-39.71,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121243,I1003,34.5,0.77,0.82,0.04,1.12,-36.44,-6.53,3.78,-41.56,67.91,2.3,-31.47,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121244,I1003,34.5,0.63,0.77,0.1,1,0.24,-4.46,-3.3,-48.69,65.53,12.63,-36.61,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121245,I1003,34.5,0.52,0.81,-0.07,0.96,-4.52,8.79,0.85,-54.63,67.91,14.93,-38.81,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121246,I1003,34.5,0.61,0.94,0.2,1.14,-41.69,-6.96,5.07,-52.25,69.1,11.48,-37.09,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121247,I1003,34.5,0.6,0.73,0.19,0.96,31.31,16.05,-6.96,-49.88,53.61,16.08,-42.93,12-03-2022 14:31,Standing,Head in the Basket and eating,No
121248,I1003,34.5,0.64,0.77,-0.02,1,-21.36,1.22,-3.11,-64.13,50.04,26.41,-52.03,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121249,I1003,34.5,0.69,0.64,0.08,0.94,9.16,22.16,-0.79,-60.56,53.61,14.93,-48.48,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121250,I1003,34.5,0.81,0.63,-0.09,1.03,-33.51,13.55,5.92,-58.19,54.8,9.19,-46.71,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121251,I1003,34.5,0.63,0.73,0.03,0.96,4.46,-27.22,23.56,-66.5,59.57,18.38,-48.15,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121252,I1003,34.5,0.68,0.55,0,0.87,27.71,41.56,-1.71,-61.75,63.14,34.45,-44.36,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121253,I1003,34.5,0.73,0.7,0.01,1.02,12.21,-25.39,2.87,-83.13,78.63,21.82,-46.59,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121254,I1003,34.5,0.79,0.8,0.22,1.15,-11.47,-15.75,-1.59,-81.94,84.59,4.59,-44.09,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121255,I1003,34.5,0.64,0.67,0.14,0.94,-10.62,-5.07,1.65,-74.81,85.78,24.12,-41.09,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121256,I1003,34.5,0.63,0.74,0.15,0.98,-10.25,-0.79,1.89,-70.06,86.97,44.79,-38.85,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121257,I1003,34.5,0.61,0.77,0.1,0.99,-23.07,-5.98,-9.52,-81.94,95.31,37.9,-40.68,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121258,I1003,34.5,0.92,0.94,0.16,1.32,-44.43,-9.46,-12.94,-73.63,102.46,10.34,-35.7,12-03-2022 14:32,Standing,Head in the Basket and eating,No
121259,I1003,34.5,0.67,0.65,0.05,0.93,44.56,29.91,-3.17,-64.13,90.55,-9.19,-35.31,12-03-2022 14:32,Standing,Head in the Basket and eating,No
122402,I1003,36.5,-0.09,0.99,0.03,0.99,-6.35,2.93,0.24,13.06,95.31,-9.19,7.8,12-03-2022 12:33,Sitting,Head Upright But Moving Jaw/ Rumination,No
122403,I1003,36.5,-0.11,0.99,-0.02,1,-1.89,-7.51,-1.34,13.06,94.12,-5.74,7.9,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122404,I1003,36.5,-0.11,0.96,0.08,0.97,0.67,-0.61,-2.93,15.44,94.12,-8.04,9.31,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122405,I1003,36.5,-0.09,0.98,0.05,0.99,2.69,0.12,-1.77,15.44,94.12,-8.04,9.31,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122406,I1003,36.5,-0.1,1.02,0.04,1.02,-3.6,4.21,3.17,15.44,92.93,-5.74,9.43,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122407,I1003,36.5,-0.11,0.97,0.07,0.98,-4.03,-3.6,-3.85,14.25,92.93,-6.89,8.72,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122408,I1003,36.5,-0.08,0.94,0.08,0.95,1.71,-0.24,-0.92,14.25,91.74,-8.04,8.83,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122409,I1003,36.5,-0.09,1,0.04,1.01,-4.21,2.99,3.54,14.25,94.12,-8.04,8.61,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122410,I1003,36.5,-0.1,0.99,0.06,0.99,-3.36,-2.32,-3.48,14.25,91.74,-5.74,8.83,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122411,I1003,36.5,-0.1,0.98,0.05,0.98,-0.98,1.4,0.12,13.06,86.97,-1.15,8.54,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122412,I1003,36.5,-0.15,1,0.02,1.01,-4.33,-8.06,-3.97,13.06,91.74,-4.59,8.1,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122413,I1003,36.5,-0.08,0.97,0.04,0.97,6.16,0.98,-2.5,13.06,95.31,-6.89,7.8,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122414,I1003,36.5,-0.09,0.98,0.06,0.99,-2.81,0.24,-1.22,13.06,88.16,3.45,8.43,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122415,I1003,36.5,-0.08,1,0.04,1,2.93,0.61,-1.89,13.06,95.31,-6.89,7.8,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122416,I1003,36.5,-0.1,0.99,0.03,1,-7.32,7.81,4.46,14.25,88.16,0,9.18,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122417,I1003,36.5,-0.11,0.95,0.03,0.96,2.2,0.31,-2.87,13.06,84.59,1.15,8.78,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122418,I1003,36.5,-0.09,0.98,0.05,0.98,-1.4,0.06,0.31,13.06,91.74,0,8.1,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122419,I1003,36.5,-0.08,0.98,0.01,0.99,-0.06,5.62,-3.42,13.06,92.93,-4.59,8,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122420,I1003,36.5,-0.08,0.98,0.05,0.98,2.93,-3.54,-4.27,11.88,92.93,-6.89,7.28,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122421,I1003,36.5,-0.06,0.96,0.08,0.96,-1.16,2.08,0.18,13.06,88.16,0,8.43,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
122422,I1003,36.5,-0.05,0.95,0.05,0.96,-9.95,3.11,2.87,13.06,89.36,-2.3,8.32,12-03-2022 12:34,Sitting,Head Upright But Moving Jaw/ Rumination,No
